DateTime,Ambient_Temperature,Module_Temperature,Irradiation
16-05-2020  04:45:00,22.028684400000003,20.796402866666664,0
16-05-2020  05:00:00,21.932779999999998,20.682259199999997,0
16-05-2020  05:15:00,21.866251666666663,20.472369333333333,0
16-05-2020  05:30:00,21.876585066666664,20.760192866666667,0
16-05-2020  05:45:00,21.959989266666664,20.5434348,0.000147169
16-05-2020  06:00:00,21.9232375,20.256814071428568,0.006205959
16-05-2020  06:15:00,21.860400400000003,20.4303872,0.023633736866666664
16-05-2020  06:30:00,21.985833666666664,21.195638,0.049514968
16-05-2020  06:45:00,22.139670733333332,22.189410333333331,0.079269643466666664
16-05-2020  07:00:00,22.452713933333335,23.1112346,0.10903796833333335
16-05-2020  07:15:00,22.6524518,24.241701266666666,0.13811545166666667
16-05-2020  07:30:00,22.975138533333332,25.668487533333334,0.17411752466666666
16-05-2020  07:45:00,23.388554071428569,27.937476071428577,0.24364280571428573
16-05-2020  08:00:00,23.8905234,30.791296133333329,0.2980529893333333
16-05-2020  08:15:00,24.427854333333332,33.0092104,0.3386504113333334
16-05-2020  08:30:00,25.166898466666666,36.606188800000005,0.4275489526666667
16-05-2020  08:45:00,25.757175666666665,38.892010733333336,0.47008148533333333
16-05-2020  09:00:00,25.999422266666667,38.705900133333337,0.46118576866666666
16-05-2020  09:15:00,26.297007333333337,39.343784466666662,0.41958991000000007
16-05-2020  09:30:00,26.59366866666667,39.879952333333335,0.420493884
16-05-2020  09:45:00,27.030969466666665,41.825665333333333,0.54059367866666652
16-05-2020  10:00:00,27.611354533333337,46.072651933333333,0.49145302200000007
16-05-2020  10:15:00,27.931213285714286,44.468571,0.46972883071428578
16-05-2020  10:30:00,28.2829874,48.962664999999994,0.654436842
16-05-2020  10:45:00,28.78232633333333,50.154118000000004,0.59552137466666666
16-05-2020  11:00:00,29.155497399999998,49.156068866666658,0.57526389666666666
16-05-2020  11:15:00,29.3643758,48.123854666666674,0.54237487466666667
16-05-2020  11:30:00,29.6892496,46.518255333333329,0.49343055333333335
16-05-2020  11:45:00,29.847391799999997,47.0438902,0.62278731
16-05-2020  12:00:00,30.089862066666665,50.091819333333333,0.66200430199999993
16-05-2020  12:15:00,30.376898714285712,48.675281857142849,0.54042512857142866
16-05-2020  12:30:00,30.8864686,50.449570466666664,0.76711941
16-05-2020  12:45:00,31.2210448,54.232745533333343,0.8122406413333334
16-05-2020  13:00:00,31.313977133333335,52.8518024,0.636164586
16-05-2020  13:15:00,31.662996533333335,52.0534832,0.73324359866666677
16-05-2020  13:30:00,31.617256666666666,49.747872,0.58386473866666677
16-05-2020  13:45:00,31.3661072,47.299729799999994,0.50239248399999992
16-05-2020  14:00:00,31.423628733333338,46.57489593333333,0.435684946
16-05-2020  14:15:00,31.989768333333334,47.828890133333331,0.59597713733333324
16-05-2020  14:30:00,32.243264214285716,48.355486214285712,0.53450098642857147
16-05-2020  14:45:00,32.3501976,46.203597266666669,0.51496440666666665
16-05-2020  15:00:00,32.436879733333335,45.770209066666673,0.50362638266666659
16-05-2020  15:15:00,32.524149466666671,45.840537533333325,0.419735824
16-05-2020  15:30:00,32.328025399999994,43.170092666666662,0.34996235800000008
16-05-2020  15:45:00,32.103391466666665,39.814438866666663,0.261408532
16-05-2020  16:00:00,32.029101733333334,37.712012,0.22768125266666667
16-05-2020  16:15:00,31.959759599999998,36.301157466666666,0.191869824
16-05-2020  16:30:00,31.907104571428569,35.77269607142857,0.17559698357142858
16-05-2020  16:45:00,31.887455333333335,34.781236066666665,0.150128168
16-05-2020  17:00:00,31.747082466666665,33.739158066666661,0.13374320773333334
16-05-2020  17:15:00,31.540801866666666,32.745896400000007,0.10905360300000001
16-05-2020  17:30:00,31.300166866666668,31.599767866666667,0.079587311133333338
16-05-2020  17:45:00,31.048598199999997,30.124161733333331,0.050450763666666662
16-05-2020  18:00:00,30.311684133333333,28.362274333333332,0.026212863333333336
16-05-2020  18:15:00,29.548225733333332,26.940338066666669,0.008812281
16-05-2020  18:30:00,28.973063333333332,25.907948599999997,0.00035945
16-05-2020  18:45:00,28.6859842,25.503218533333328,0
16-05-2020  19:00:00,28.310195785714285,25.379072142857144,0
16-05-2020  19:15:00,27.9578898,25.1996236,0
16-05-2020  19:30:00,27.570857733333334,25.165177399999997,0
16-05-2020  19:45:00,27.256431,24.9509702,0
16-05-2020  20:00:00,26.941198600000003,24.497245200000002,0
16-05-2020  20:15:00,26.701993733333332,24.079714066666664,0
16-05-2020  20:30:00,26.483793,23.827305133333336,0
16-05-2020  20:45:00,26.312024857142859,23.62220114285714,0
16-05-2020  21:00:00,26.0082478,23.321525066666666,0
16-05-2020  21:15:00,25.616554733333334,22.952588,0
16-05-2020  21:30:00,25.286441933333332,22.648996933333329,0
16-05-2020  21:45:00,25.123909400000002,22.432702733333329,0
16-05-2020  22:00:00,25.0534728,22.2860412,0
16-05-2020  22:15:00,24.8400106,22.0829142,0
16-05-2020  22:30:00,24.612066533333333,21.977158533333334,0
16-05-2020  22:45:00,24.492980857142857,22.052697285714284,0
16-05-2020  23:00:00,24.461625066666663,22.186352466666669,0
16-05-2020  23:15:00,24.392568066666669,22.2029236,0
16-05-2020  23:30:00,24.3780212,22.112622066666667,0
16-05-2020  23:45:00,24.2493468,21.814211066666665,0
17-05-2020  00:00:00,24.170165933333333,21.63149,0
17-05-2020  00:15:00,24.011531466666668,21.648278799999996,0
17-05-2020  00:30:00,23.894948399999997,21.48822633333333,0
17-05-2020  00:45:00,23.936809,21.515644642857144,0
17-05-2020  01:00:00,23.879315066666667,21.539557066666667,0
17-05-2020  01:15:00,23.757950866666668,21.395265666666671,0
17-05-2020  01:30:00,23.732131937500004,21.87146944,0
17-05-2020  01:45:00,23.726536066666668,21.646289066666665,0
17-05-2020  02:00:00,23.5248778,21.337225266666668,0
17-05-2020  02:15:00,23.458154133333334,21.357688333333336,0
17-05-2020  02:30:00,23.3887412,21.382649866666668,0
17-05-2020  02:45:00,23.265284928571425,21.255172642857147,0
17-05-2020  03:00:00,23.317295400000003,21.500791266666663,0
17-05-2020  03:15:00,23.213891600000004,21.4639018,0
17-05-2020  03:30:00,22.9518738,20.877089466666664,0
17-05-2020  03:45:00,22.941931,20.8091066,0
17-05-2020  04:00:00,22.86391193333333,20.755200200000004,0
17-05-2020  04:15:00,22.822157866666668,20.885530466666662,0
17-05-2020  04:30:00,22.8671814,21.154836066666668,0
17-05-2020  04:45:00,22.746960466666668,21.0750916,0
17-05-2020  05:00:00,22.567999266666664,20.847640066666667,0
17-05-2020  05:15:00,22.572514071428571,20.913125214285717,0
17-05-2020  05:30:00,22.549147400000003,21.070228933333333,0
17-05-2020  05:45:00,22.5879394,21.226391533333334,0.000333455
17-05-2020  06:00:00,22.693113133333334,21.416339066666666,0.004784626
17-05-2020  06:15:00,22.794816266666668,21.689546733333334,0.012349707533333334
17-05-2020  06:30:00,22.685673066666666,21.890338266666671,0.034180881400000009
17-05-2020  06:45:00,22.948565733333329,22.597631933333332,0.067904608
17-05-2020  07:00:00,23.292498933333334,23.832456399999998,0.10699605593333333
17-05-2020  07:15:00,23.610992333333332,25.834047333333334,0.19643339666666668
17-05-2020  07:30:00,23.908458142857143,27.499169499999997,0.22192249214285714
17-05-2020  07:45:00,24.331876666666663,30.978354933333332,0.32246475466666663
17-05-2020  08:00:00,25.0617614,34.632714666666672,0.37870241199999993
17-05-2020  08:15:00,25.646803733333336,37.817976733333339,0.38355026933333336
17-05-2020  08:30:00,26.14622593333333,40.326182133333333,0.41697534666666669
17-05-2020  08:45:00,27.030932600000003,44.456192933333341,0.56181163200000006
17-05-2020  09:00:00,27.683191,48.176432,0.57608445933333341
17-05-2020  09:15:00,27.985940285714285,45.117409714285706,0.4417064292857143
17-05-2020  09:30:00,28.599102733333332,46.904978533333328,0.626964662
17-05-2020  09:45:00,29.235619999999997,49.9406148,0.77235807133333323
17-05-2020  10:00:00,30.091312666666663,52.089469333333334,0.75353744466666672
17-05-2020  10:15:00,30.026188133333335,48.932501133333325,0.71754516866666662
17-05-2020  10:30:00,30.158901066666665,50.718400200000005,0.685881602
17-05-2020  10:45:00,31.067425533333335,55.4462772,0.85510907533333347
17-05-2020  11:00:00,31.164858066666671,55.28936173333333,0.81238905266666661
17-05-2020  11:15:00,31.531129999999997,60.208569533333332,0.997903636
17-05-2020  11:30:00,32.317808071428566,63.145581571428572,0.97745754000000007
17-05-2020  11:45:00,32.5278644,61.801991600000008,0.86990895600000007
17-05-2020  12:00:00,32.495967666666665,56.101076266666674,0.635450962
17-05-2020  12:15:00,32.985549066666671,55.0942282,0.78358938866666672
17-05-2020  12:30:00,33.108337133333343,56.415863200000004,0.66967051266666677
17-05-2020  12:45:00,33.649187800000007,56.556677533333335,0.83712435266666674
17-05-2020  13:00:00,33.886926266666663,53.80755813333333,0.4224988753333333
17-05-2020  13:15:00,33.053440333333334,43.3909484,0.45177123399999997
17-05-2020  13:30:00,33.727413,54.2896504,0.74288974266666674
17-05-2020  13:45:00,34.052298642857139,52.027917142857135,0.62508499428571429
17-05-2020  14:00:00,34.484839133333331,55.329905066666669,0.69777257533333337
17-05-2020  14:15:00,34.304164533333335,47.853904533333335,0.43117843066666667
17-05-2020  14:30:00,34.024115333333341,44.905969266666666,0.31508990266666675
17-05-2020  14:45:00,34.147082733333335,47.635827666666664,0.65982711799999993
17-05-2020  15:00:00,35.109771733333332,54.05481966666666,0.68363620133333336
17-05-2020  15:15:00,35.252486133333342,49.988671666666669,0.51024167266666676
17-05-2020  15:30:00,34.981652571428569,49.418605214285719,0.59090048571428566
17-05-2020  15:45:00,34.6127872,43.389715933333321,0.28931288200000005
17-05-2020  16:00:00,34.737507999999991,44.045326466666666,0.45336588266666666
17-05-2020  16:15:00,31.031938857142855,39.526938357142853,0.33843311571428569
17-05-2020  16:30:00,29.56562293333333,36.276623400000005,0.29131288666666666
17-05-2020  16:45:00,29.363769533333336,35.604502399999994,0.257869254
17-05-2020  17:00:00,28.750748666666663,32.943304533333333,0.14100155026666664
17-05-2020  17:15:00,28.296647200000002,30.6336732,0.11703417066666667
